sample_name,outcome,predictor,predictor_type,test_family,n_complete,public_n_complete,n_outcome_yes,n_outcome_no,n_predictor_levels,weighted_pct_outcome_yes_overall,effect_measure,effect_value,weighted_mean_predictor_yes,weighted_mean_predictor_no,p_value,test_status,p_value_bh,preliminary_bivariate_decision,effect_abs,outcome_label,preliminary_outcome_decision,predictor_label,predictor_type_main,predictor_role,preliminary_modeling_decision
main_grade_10_12,a_H1HS9_yesno,num_H1PR7,categorical,binary_outcome_by_categorical_predictor,3247,3247,232,3015,6,6.728447691803048,range_weighted_pct_yes_across_predictor_categories,16.799438172075817,NA,NA,2.3432052801397222e-5,rao_scott_chisq_completed,6.443814520384235e-5,candidate_association_after_bh_adjustment,16.799438172075817,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_BIO_SEX,categorical,binary_outcome_by_categorical_predictor,3255,3255,232,3023,2,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,4.105649543278506,NA,NA,2.695112171127485e-5,rao_scott_chisq_completed,7.11509613177656e-5,candidate_association_after_bh_adjustment,4.105649543278506,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1PF6,categorical,binary_outcome_by_categorical_predictor,3218,3218,232,2986,5,6.811612051868386,range_weighted_pct_yes_across_predictor_categories,8.640596462089336,NA,NA,8.124703971760405e-5,rao_scott_chisq_completed,2.0624248543699486e-4,candidate_association_after_bh_adjustment,8.640596462089336,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1PA3,categorical,binary_outcome_by_categorical_predictor,3008,3008,191,2817,5,5.833327773297544,range_weighted_pct_yes_across_predictor_categories,5.673782417297712,NA,NA,5.213183947557696e-4,rao_scott_chisq_completed,0.0012743338538474369,candidate_association_after_bh_adjustment,5.673782417297712,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1MO12,categorical,binary_outcome_by_categorical_predictor,3181,3181,225,2956,5,6.619770291777648,range_weighted_pct_yes_across_predictor_categories,5.573450350118269,NA,NA,0.0013242719394245032,rao_scott_chisq_completed,0.003121498142929186,candidate_association_after_bh_adjustment,5.573450350118269,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1WP1,binary,binary_outcome_by_categorical_predictor,3150,3150,211,2939,2,6.22025498800425,range_weighted_pct_yes_across_predictor_categories,2.9618180988044793,NA,NA,0.0017128375711197548,rao_scott_chisq_completed,0.0038981820584104766,candidate_association_after_bh_adjustment,2.9618180988044793,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1MO13,categorical,binary_outcome_by_categorical_predictor,3190,3190,225,2965,5,6.6033874559723476,range_weighted_pct_yes_across_predictor_categories,5.903374632979572,NA,NA,0.0026909584444430776,rao_scott_chisq_completed,0.005920108577774771,candidate_association_after_bh_adjustment,5.903374632979572,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1MO2,categorical,binary_outcome_by_categorical_predictor,3182,3182,224,2958,5,6.582147543564602,range_weighted_pct_yes_across_predictor_categories,8.353891682030335,NA,NA,0.003624219285031782,rao_scott_chisq_completed,0.007716079768132181,candidate_association_after_bh_adjustment,8.353891682030335,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1PR2,categorical,binary_outcome_by_categorical_predictor,3248,3248,232,3016,6,6.724236389671214,range_weighted_pct_yes_across_predictor_categories,18.218505739714885,NA,NA,0.0041578009962552325,rao_scott_chisq_completed,0.008575464554776417,candidate_association_after_bh_adjustment,18.218505739714885,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1ED23,categorical,binary_outcome_by_categorical_predictor,3255,3255,232,3023,5,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,6.8864535343657245,NA,NA,0.005451747415018176,rao_scott_chisq_completed,0.010903494830036352,candidate_association_after_bh_adjustment,6.8864535343657245,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1RP3,categorical,binary_outcome_by_categorical_predictor,3239,3239,231,3008,5,6.717239814635235,range_weighted_pct_yes_across_predictor_categories,10.58064541765987,NA,NA,0.006489330985949522,rao_scott_chisq_completed,0.012596936619784367,candidate_association_after_bh_adjustment,10.58064541765987,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1BC8,categorical,binary_outcome_by_categorical_predictor,3193,3193,231,2962,5,6.810662484870325,range_weighted_pct_yes_across_predictor_categories,4.557504107054148,NA,NA,0.014887360394480943,rao_scott_chisq_completed,0.027954768442121095,candidate_association_after_bh_adjustment,4.557504107054148,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1PF9,categorical,binary_outcome_by_categorical_predictor,3143,3143,225,2918,5,6.765609511318394,range_weighted_pct_yes_across_predictor_categories,4.086583552792971,NA,NA,0.015248055513884234,rao_scott_chisq_completed,0.027954768442121095,candidate_association_after_bh_adjustment,4.086583552792971,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_PA21,binary,binary_outcome_by_categorical_predictor,2700,2700,181,2519,2,6.236214313718244,range_weighted_pct_yes_across_predictor_categories,4.37804916213918,NA,NA,0.021570207741872065,rao_scott_chisq_completed,0.03847658678279882,candidate_association_after_bh_adjustment,4.37804916213918,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1PR3,categorical,binary_outcome_by_categorical_predictor,3248,3248,232,3016,6,6.724236389671214,range_weighted_pct_yes_across_predictor_categories,23.547694186990213,NA,NA,0.023152209440987167,rao_scott_chisq_completed,0.04021173218697771,candidate_association_after_bh_adjustment,23.547694186990213,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1MO14,categorical,binary_outcome_by_categorical_predictor,3191,3191,225,2966,5,6.595943369989352,range_weighted_pct_yes_across_predictor_categories,4.524398344880579,NA,NA,0.024833855292170207,rao_scott_chisq_completed,0.042026524340595735,candidate_association_after_bh_adjustment,4.524398344880579,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1BC5,categorical,binary_outcome_by_categorical_predictor,3180,3180,231,2949,5,6.849111204010914,range_weighted_pct_yes_across_predictor_categories,4.175219476752881,NA,NA,0.030869019183804153,rao_scott_chisq_completed,0.0506132126794452,candidate_association_unadjusted_only,4.175219476752881,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1MO11,categorical,binary_outcome_by_categorical_predictor,3177,3177,224,2953,5,6.587715464235021,range_weighted_pct_yes_across_predictor_categories,4.405755679327644,NA,NA,0.03144154120995838,rao_scott_chisq_completed,0.0506132126794452,candidate_association_unadjusted_only,4.405755679327644,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1SE3,categorical,binary_outcome_by_categorical_predictor,3214,3214,232,2982,6,6.813060919316672,range_weighted_pct_yes_across_predictor_categories,14.402250974792327,NA,NA,0.04535748713067869,rao_scott_chisq_completed,0.07127605120535223,candidate_association_unadjusted_only,14.402250974792327,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1WP10,categorical,binary_outcome_by_categorical_predictor,3040,3040,195,2845,5,5.902038287084294,range_weighted_pct_yes_across_predictor_categories,18.41895853939761,NA,NA,0.04949561124999459,rao_scott_chisq_completed,0.0753921201225828,candidate_association_unadjusted_only,18.41895853939761,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1BC3,categorical,binary_outcome_by_categorical_predictor,3204,3204,230,2974,5,6.765075494302185,range_weighted_pct_yes_across_predictor_categories,5.102707068579246,NA,NA,0.050261413415055196,rao_scott_chisq_completed,0.0753921201225828,no_bivariate_evidence,5.102707068579246,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1WP9,categorical,binary_outcome_by_categorical_predictor,3040,3040,195,2845,5,5.902038287084294,range_weighted_pct_yes_across_predictor_categories,16.533581058311924,NA,NA,0.05696054553703413,rao_scott_chisq_completed,0.08354213345431671,no_bivariate_evidence,16.533581058311924,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1RM1,continuous,binary_outcome_by_continuous_predictor,3031,3031,195,2836,NA,5.9237494130909845,weighted_mean_difference_yes_minus_no,-0.4049420535253718,5.274852311052598,5.67979436457797,0.06244010811806344,weighted_t_test_completed,0.08958798121287363,no_bivariate_evidence,0.4049420535253718,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1RP5,categorical,binary_outcome_by_categorical_predictor,3218,3218,231,2987,5,6.768719111628833,range_weighted_pct_yes_across_predictor_categories,5.712741198546432,NA,NA,0.09723212503033576,rao_scott_chisq_completed,0.1340688004625121,no_bivariate_evidence,5.712741198546432,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,derived_age_15_19_flag,binary,binary_outcome_by_categorical_predictor,3255,3255,232,3023,2,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,9.903565333007084,NA,NA,0.09953592761610747,rao_scott_chisq_completed,0.1340688004625121,no_bivariate_evidence,9.903565333007084,NA,candidate_outcome_for_bivariate_analysis,NA,binary,script05_derived_variable,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,derived_strict_sample_flag,binary,binary_outcome_by_categorical_predictor,3255,3255,232,3023,2,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,9.903565333007084,NA,NA,0.09953592761610747,rao_scott_chisq_completed,0.1340688004625121,no_bivariate_evidence,9.903565333007084,NA,candidate_outcome_for_bivariate_analysis,NA,binary,script05_derived_variable,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1RF1,continuous,binary_outcome_by_continuous_predictor,2287,2287,126,2161,NA,5.201180734539714,weighted_mean_difference_yes_minus_no,-0.37320788395199855,5.494620059850535,5.867827943802533,0.1515285795553614,weighted_t_test_completed,0.20001772501307705,no_bivariate_evidence,0.37320788395199855,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_PA55,continuous,binary_outcome_by_continuous_predictor,2367,2367,155,2212,NA,6.139647146345011,weighted_mean_difference_yes_minus_no,-6.131833387894673,44.4341982082804,50.56603159617507,0.15992180527859148,weighted_t_test_completed,0.20695763036053016,no_bivariate_evidence,6.131833387894673,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1MO1,categorical,binary_outcome_by_categorical_predictor,3195,3195,224,2971,5,6.551458903925662,range_weighted_pct_yes_across_predictor_categories,3.578703326385927,NA,NA,0.21124801490325268,rao_scott_chisq_completed,0.2681224804541284,no_bivariate_evidence,3.578703326385927,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1BC2,categorical,binary_outcome_by_categorical_predictor,3196,3196,231,2965,5,6.820801396743366,range_weighted_pct_yes_across_predictor_categories,3.486002946892005,NA,NA,0.22240272278575013,rao_scott_chisq_completed,0.27453499182126584,no_bivariate_evidence,3.486002946892005,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1PF17,categorical,binary_outcome_by_categorical_predictor,3125,3125,220,2905,5,6.682979453840017,range_weighted_pct_yes_across_predictor_categories,2.710444684024382,NA,NA,0.22461953876285384,rao_scott_chisq_completed,0.27453499182126584,no_bivariate_evidence,2.710444684024382,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_IMONTH,categorical,binary_outcome_by_categorical_predictor,3255,3255,232,3023,10,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,12.358815661020335,NA,NA,0.24161616180703385,rao_scott_chisq_completed,0.2899393941684406,no_bivariate_evidence,12.358815661020335,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1RP6,categorical,binary_outcome_by_categorical_predictor,3213,3213,230,2983,5,6.738883849003467,range_weighted_pct_yes_across_predictor_categories,2.7462236821871713,NA,NA,0.25552630982858077,rao_scott_chisq_completed,0.3011560080122559,no_bivariate_evidence,2.7462236821871713,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1BC1,categorical,binary_outcome_by_categorical_predictor,3207,3207,230,2977,5,6.763204745343645,range_weighted_pct_yes_across_predictor_categories,2.611372260927439,NA,NA,0.2834555352249545,rao_scott_chisq_completed,0.3282116723657368,no_bivariate_evidence,2.611372260927439,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1PF12,categorical,binary_outcome_by_categorical_predictor,3166,3166,227,2939,5,6.767491671232039,range_weighted_pct_yes_across_predictor_categories,9.49320646958613,NA,NA,0.3029037286513351,rao_scott_chisq_completed,0.34274673881830264,no_bivariate_evidence,9.49320646958613,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1GI1M,continuous,binary_outcome_by_continuous_predictor,3255,3255,232,3023,NA,6.703622885535178,weighted_mean_difference_yes_minus_no,0.2928782489475008,6.912057338608348,6.619179089660848,0.30639481197393725,weighted_t_test_completed,0.34274673881830264,no_bivariate_evidence,0.2928782489475008,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1MO5,categorical,binary_outcome_by_categorical_predictor,3153,3153,222,2931,5,6.584274487595925,range_weighted_pct_yes_across_predictor_categories,5.111667119515,NA,NA,0.3135622085627477,rao_scott_chisq_completed,0.3449184294190225,no_bivariate_evidence,5.111667119515,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1BC7,categorical,binary_outcome_by_categorical_predictor,3214,3214,232,2982,5,6.805458939396815,range_weighted_pct_yes_across_predictor_categories,2.8061191343081004,NA,NA,0.3297996660845239,rao_scott_chisq_completed,0.35683242559964884,no_bivariate_evidence,2.8061191343081004,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1BC4,categorical,binary_outcome_by_categorical_predictor,3196,3196,231,2965,5,6.819668893737397,range_weighted_pct_yes_across_predictor_categories,3.7919933901633875,NA,NA,0.4473052678863252,rao_scott_chisq_completed,0.4761636722660881,no_bivariate_evidence,3.7919933901633875,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1WP2,binary,binary_outcome_by_categorical_predictor,3154,3154,211,2943,2,6.209971430782285,range_weighted_pct_yes_across_predictor_categories,0.6180887469070724,NA,NA,0.6692755070235124,rao_scott_chisq_completed,0.7011457692627273,no_bivariate_evidence,0.6180887469070724,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1SE1,categorical,binary_outcome_by_categorical_predictor,3201,3201,229,2972,6,6.762821609405453,range_weighted_pct_yes_across_predictor_categories,4.602946776920841,NA,NA,0.8291950893767492,rao_scott_chisq_completed,0.8551074359197727,no_bivariate_evidence,4.602946776920841,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1SE2,categorical,binary_outcome_by_categorical_predictor,3216,3216,230,2986,6,6.763444714894487,range_weighted_pct_yes_across_predictor_categories,3.9772358214451335,NA,NA,0.8705082587524777,rao_scott_chisq_completed,0.8760316243300343,no_bivariate_evidence,3.9772358214451335,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_H1TS8,binary,binary_outcome_by_categorical_predictor,3253,3253,232,3021,2,6.707931596279989,range_weighted_pct_yes_across_predictor_categories,0.28045810943488636,NA,NA,0.8760316243300343,rao_scott_chisq_completed,0.8760316243300343,no_bivariate_evidence,0.28045810943488636,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,a_female,binary,binary_outcome_by_categorical_predictor,3255,3255,232,3023,1,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,core_covariate,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,derived_grade_10_12_flag,binary,binary_outcome_by_categorical_predictor,3255,3255,232,3023,1,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,script05_derived_variable,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,derived_main_sample_flag,binary,binary_outcome_by_categorical_predictor,3255,3255,232,3023,1,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,binary,script05_derived_variable,candidate_for_modeling
main_grade_10_12,a_H1HS9_yesno,num_IYEAR,categorical,binary_outcome_by_categorical_predictor,3255,3255,232,3023,1,6.703622885535178,range_weighted_pct_yes_across_predictor_categories,0,NA,NA,NA,insufficient_complete_cases_or_cells,NA,test_not_available,0,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1CO1,binary,binary_outcome_by_categorical_predictor,3226,3226,1766,1460,2,54.594055120923116,range_weighted_pct_yes_across_predictor_categories,100,NA,NA,0,rao_scott_chisq_completed,0,candidate_association_after_bh_adjustment,100,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1MO3,categorical,binary_outcome_by_categorical_predictor,3165,3165,1730,1435,5,54.521119393046305,range_weighted_pct_yes_across_predictor_categories,58.55433496078639,NA,NA,1.2043497477292176e-78,rao_scott_chisq_completed,3.974354167506418e-77,candidate_association_after_bh_adjustment,58.55433496078639,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1PF6,categorical,binary_outcome_by_categorical_predictor,3202,3202,1762,1440,5,54.9367555864395,range_weighted_pct_yes_across_predictor_categories,52.322481644012186,NA,NA,1.301214841254985e-57,rao_scott_chisq_completed,2.862672650760967e-56,candidate_association_after_bh_adjustment,52.322481644012186,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1PA3,categorical,binary_outcome_by_categorical_predictor,2987,2987,1588,1399,5,52.97284081389196,range_weighted_pct_yes_across_predictor_categories,40.05239291978657,NA,NA,1.8521749264982028e-48,rao_scott_chisq_completed,3.0560886287220346e-47,candidate_association_after_bh_adjustment,40.05239291978657,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1MO10,categorical,binary_outcome_by_categorical_predictor,3174,3174,1729,1445,5,54.321117717791594,range_weighted_pct_yes_across_predictor_categories,37.42843242137042,NA,NA,5.964124538303694e-48,rao_scott_chisq_completed,7.872644390560875e-47,candidate_association_after_bh_adjustment,37.42843242137042,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1MO9,categorical,binary_outcome_by_categorical_predictor,3169,3169,1727,1442,5,54.338724464233444,range_weighted_pct_yes_across_predictor_categories,33.722532856143744,NA,NA,7.30080637912907e-34,rao_scott_chisq_completed,8.030887017041977e-33,candidate_association_after_bh_adjustment,33.722532856143744,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1MO2,categorical,binary_outcome_by_categorical_predictor,3162,3162,1728,1434,5,54.506460206883,range_weighted_pct_yes_across_predictor_categories,47.56269108621841,NA,NA,8.354488157062968e-32,rao_scott_chisq_completed,7.877088833802227e-31,candidate_association_after_bh_adjustment,47.56269108621841,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1HS9,binary,binary_outcome_by_categorical_predictor,3225,3225,1766,1459,2,54.61353202563119,range_weighted_pct_yes_across_predictor_categories,39.784375317335595,NA,NA,2.3408562767301126e-28,rao_scott_chisq_completed,1.9312064283023427e-27,candidate_association_after_bh_adjustment,39.784375317335595,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1GH46,categorical,binary_outcome_by_categorical_predictor,3215,3215,1763,1452,5,54.71618448434767,range_weighted_pct_yes_across_predictor_categories,29.03566553567513,NA,NA,4.025393562864409e-27,rao_scott_chisq_completed,2.9519552794339e-26,candidate_association_after_bh_adjustment,29.03566553567513,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1BC6,categorical,binary_outcome_by_categorical_predictor,3175,3175,1756,1419,5,55.213216711413445,range_weighted_pct_yes_across_predictor_categories,31.022101555656967,NA,NA,1.0269543538643755e-24,rao_scott_chisq_completed,6.777898735504877e-24,candidate_association_after_bh_adjustment,31.022101555656967,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,a_age_wave1,continuous,binary_outcome_by_continuous_predictor,3226,3226,1766,1460,NA,54.594055120923116,weighted_mean_difference_yes_minus_no,0.41333089735054074,17.123792210497772,16.71046131314723,1.6348097838610708e-24,weighted_t_test_completed,9.808858703166425e-24,candidate_association_after_bh_adjustment,0.41333089735054074,NA,candidate_outcome_for_bivariate_analysis,NA,continuous,core_covariate,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1WP8,categorical,binary_outcome_by_categorical_predictor,3125,3125,1676,1449,8,53.37328113857715,range_weighted_pct_yes_across_predictor_categories,28.462901544389403,NA,NA,7.374919230166448e-21,rao_scott_chisq_completed,4.056205576591546e-20,candidate_association_after_bh_adjustment,28.462901544389403,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,derived_age_wave1,categorical,binary_outcome_by_categorical_predictor,3226,3226,1766,1460,8,54.594055120923116,range_weighted_pct_yes_across_predictor_categories,68.60501065246277,NA,NA,1.3254970854034213e-20,rao_scott_chisq_completed,6.729446741278908e-20,candidate_association_after_bh_adjustment,68.60501065246277,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,script05_derived_variable,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1PA7,binary,binary_outcome_by_categorical_predictor,3177,3177,1727,1450,2,54.13211647704997,range_weighted_pct_yes_across_predictor_categories,21.23560710853375,NA,NA,4.3370397754891895e-20,rao_scott_chisq_completed,1.71880001899893e-19,candidate_association_after_bh_adjustment,21.23560710853375,NA,candidate_outcome_for_bivariate_analysis,NA,binary,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1GI1Y,categorical,binary_outcome_by_categorical_predictor,3226,3226,1766,1460,8,54.594055120923116,range_weighted_pct_yes_across_predictor_categories,74.02867256071814,NA,NA,4.4744731306479857e-20,rao_scott_chisq_completed,1.71880001899893e-19,candidate_association_after_bh_adjustment,74.02867256071814,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,a_grade_wave1,categorical,binary_outcome_by_categorical_predictor,3226,3226,1766,1460,3,54.594055120923116,range_weighted_pct_yes_across_predictor_categories,22.579425141416458,NA,NA,4.687636415451628e-20,rao_scott_chisq_completed,1.71880001899893e-19,candidate_association_after_bh_adjustment,22.579425141416458,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,core_covariate,candidate_for_modeling
main_grade_10_12,a_sex_ever,derived_grade_wave1,categorical,binary_outcome_by_categorical_predictor,3226,3226,1766,1460,3,54.594055120923116,range_weighted_pct_yes_across_predictor_categories,22.579425141416458,NA,NA,4.687636415451628e-20,rao_scott_chisq_completed,1.71880001899893e-19,candidate_association_after_bh_adjustment,22.579425141416458,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,script05_derived_variable,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1GI20,categorical,binary_outcome_by_categorical_predictor,3226,3226,1766,1460,3,54.594055120923116,range_weighted_pct_yes_across_predictor_categories,22.579425141416458,NA,NA,4.687636415451628e-20,rao_scott_chisq_completed,1.71880001899893e-19,candidate_association_after_bh_adjustment,22.579425141416458,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
main_grade_10_12,a_sex_ever,num_H1GH44,categorical,binary_outcome_by_categorical_predictor,3216,3216,1764,1452,5,54.71273044199423,range_weighted_pct_yes_across_predictor_categories,29.69284770415228,NA,NA,1.9667310528094713e-18,rao_scott_chisq_completed,6.831802604496058e-18,candidate_association_after_bh_adjustment,29.69284770415228,NA,candidate_outcome_for_bivariate_analysis,NA,categorical,numeric_cleaned_item,candidate_for_modeling
